dataset,foundational_model,adapter,n_features,n_components,is_fine_tuned,context_length,forecasting_horizon,running_time,seed,metric,value,use_revin,pca_in_preprocessing,train_size
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,1,False,512,720,16.851409435272217,6446,scaled_mae,0.7704091036668829,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,336,34.87915682792664,3088,mse,447.2193258715986,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,336,34.87915682792664,3088,mae,0.5828531224176349,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,336,34.87915682792664,3088,scaled_mse,452.69759491734914,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,336,34.87915682792664,3088,scaled_mae,0.5843918265642234,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,720,54.953354835510254,24040,mse,4783858.156221498,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,720,54.953354835510254,24040,mae,2.600174937132355,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,720,54.953354835510254,24040,scaled_mse,5796841.981891167,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,720,54.953354835510254,24040,scaled_mae,2.8184682716490475,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,2,False,512,720,19.28917241096497,6446,mse,0.9811094364821222,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,2,False,512,720,19.28917241096497,6446,mae,0.7651350230581502,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,2,False,512,720,19.28917241096497,6446,scaled_mse,0.9727531049581556,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,2,False,512,720,19.28917241096497,6446,scaled_mae,0.7640575967725521,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,3,False,512,720,26.02638292312622,6446,mse,0.9283536128349688,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,3,False,512,720,26.02638292312622,6446,mae,0.7318188698984762,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,3,False,512,720,26.02638292312622,6446,scaled_mse,0.9199244489568408,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,3,False,512,720,26.02638292312622,6446,scaled_mae,0.7305206154046843,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,4,False,512,720,31.82219076156616,6446,mse,0.7049807842516365,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,4,False,512,720,31.82219076156616,6446,mae,0.6178797102310999,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,4,False,512,720,31.82219076156616,6446,scaled_mse,0.7175972886199347,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,4,False,512,720,31.82219076156616,6446,scaled_mae,0.6221931237639001,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,18.67538857460022,18225,mse,0.4618079157397284,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,18.67538857460022,18225,mae,0.4347804498950671,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,18.67538857460022,18225,scaled_mse,0.4601297202888108,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,18.67538857460022,18225,scaled_mae,0.4354443574472919,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,5,False,512,720,39.18029975891113,6446,mse,0.5255925772138085,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,5,False,512,720,39.18029975891113,6446,mae,0.5162875637245036,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,5,False,512,720,39.18029975891113,6446,scaled_mse,0.5438239322029096,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,5,False,512,720,39.18029975891113,6446,scaled_mae,0.5220353072766989,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,6,False,512,720,45.10649800300598,6446,mse,0.9159447797119088,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,6,False,512,720,45.10649800300598,6446,mae,0.5245191836234944,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,6,False,512,720,45.10649800300598,6446,scaled_mse,0.9081014033254868,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,6,False,512,720,45.10649800300598,6446,scaled_mae,0.5299706745464579,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,720,51.3725426197052,6446,mse,851.455143292319,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,720,51.3725426197052,6446,mae,0.7306161820224264,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,720,51.3725426197052,6446,scaled_mse,936.5538912883984,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,720,51.3725426197052,6446,scaled_mae,0.743998319817019,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,1,False,512,96,8.035399436950684,32439,mse,1.0170752892814146,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,1,False,512,96,8.035399436950684,32439,mae,0.7523175262291981,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,1,False,512,96,8.035399436950684,32439,scaled_mse,1.0142748602328366,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,1,False,512,96,8.035399436950684,32439,scaled_mae,0.7536984855686467,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,192,26.880470275878903,151,mse,44.45775664575645,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,192,26.880470275878903,151,mae,0.4684007187566372,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,192,26.880470275878903,151,scaled_mse,53.96501616135342,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,192,26.880470275878903,151,scaled_mae,0.4704842940702918,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,2,False,512,96,8.10735535621643,32439,mse,0.8945276449819949,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,2,False,512,96,8.10735535621643,32439,mae,0.7170749960154821,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,2,False,512,96,8.10735535621643,32439,scaled_mse,0.8913061511021046,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,2,False,512,96,8.10735535621643,32439,scaled_mae,0.7181007440281062,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,3,False,512,96,9.916568279266356,32439,mse,0.8470708616316697,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,3,False,512,96,9.916568279266356,32439,mae,0.6838985174085789,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,3,False,512,96,9.916568279266356,32439,scaled_mse,0.8439769710654089,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,3,False,512,96,9.916568279266356,32439,scaled_mae,0.6846991344403666,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,4,False,512,96,11.843198537826538,32439,mse,0.6935512950991242,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,4,False,512,96,11.843198537826538,32439,mae,0.6002216893034791,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,4,False,512,96,11.843198537826538,32439,scaled_mse,0.6909147443798987,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,4,False,512,96,11.843198537826538,32439,scaled_mae,0.6015813269959707,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,5,False,512,96,13.741828918457031,32439,mse,0.4587278286714707,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,5,False,512,96,13.741828918457031,32439,mae,0.4492933278097225,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,5,False,512,96,13.741828918457031,32439,scaled_mse,0.4564538472382722,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,5,False,512,96,13.741828918457031,32439,scaled_mae,0.4498082340828463,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,6,False,512,96,14.913068294525146,32439,mse,0.4618272307898039,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,6,False,512,96,14.913068294525146,32439,mae,0.449764350860911,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,6,False,512,96,14.913068294525146,32439,scaled_mse,0.4595205004204646,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,6,False,512,96,14.913068294525146,32439,scaled_mae,0.4502724255758215,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,96,16.863380908966064,32439,mse,0.459403602526022,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,96,16.863380908966064,32439,mae,0.4495588416311801,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,96,16.863380908966064,32439,scaled_mse,0.4571238614005973,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,96,16.863380908966064,32439,scaled_mae,0.4500686117247282,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,1,False,512,96,9.64337968826294,32178,mse,1.0172589122604396,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,1,False,512,96,9.64337968826294,32178,mae,0.7524170340123012,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,1,False,512,96,9.64337968826294,32178,scaled_mse,1.01445491984618,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,1,False,512,96,9.64337968826294,32178,scaled_mae,0.7537974021690378,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,2,False,512,96,8.452513694763184,32178,mse,0.8941802037086787,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,2,False,512,96,8.452513694763184,32178,mae,0.7170445105729886,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,2,False,512,96,8.452513694763184,32178,scaled_mse,0.8909610298015331,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,2,False,512,96,8.452513694763184,32178,scaled_mae,0.7180693635807587,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,3,False,512,96,12.024859428405762,32178,mse,0.8469185637949718,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,3,False,512,96,12.024859428405762,32178,mae,0.6839236719872217,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,3,False,512,96,12.024859428405762,32178,scaled_mse,0.8438267410116674,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,3,False,512,96,12.024859428405762,32178,scaled_mae,0.6847258024271445,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,4,False,512,96,13.793098449707031,32178,mse,0.6971671369353085,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,4,False,512,96,13.793098449707031,32178,mae,0.6004042284869426,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,4,False,512,96,13.793098449707031,32178,scaled_mse,0.6945021692089806,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,4,False,512,96,13.793098449707031,32178,scaled_mae,0.6017649324831397,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,5,False,512,96,15.331919193267822,32178,mse,0.4588606791432495,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,5,False,512,96,15.331919193267822,32178,mae,0.4492518735471257,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,5,False,512,96,15.331919193267822,32178,scaled_mse,0.4565821320453783,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,5,False,512,96,15.331919193267822,32178,scaled_mae,0.4497644372321056,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,6,False,512,96,18.489431381225582,32178,mse,0.4592752791835272,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,6,False,512,96,18.489431381225582,32178,mae,0.4494659379717519,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,6,False,512,96,18.489431381225582,32178,scaled_mse,0.4569888607091628,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,6,False,512,96,18.489431381225582,32178,scaled_mae,0.4499736772495971,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,96,19.70687747001648,32178,mse,0.4591686707570663,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,96,19.70687747001648,32178,mae,0.4495705891227524,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,96,19.70687747001648,32178,scaled_mse,0.4568808021475776,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,pca,7,7,False,512,96,19.70687747001648,32178,scaled_mae,0.45007729224111,False,False,
ETTh2,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,13.515442132949827,18614,mse,112013053.73337762,False,False,
ETTh2,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,13.515442132949827,18614,mae,24.98095116446354,False,False,
ETTh2,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,13.515442132949827,18614,scaled_mse,109739977.25352246,False,False,
ETTh2,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,13.515442132949827,18614,scaled_mae,24.727850286924312,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,13.40822410583496,5698,mse,0.4599612439821339,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,13.40822410583496,5698,mae,0.4347446019712108,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,13.40822410583496,5698,scaled_mse,0.4580351582885768,False,False,
ETTh1,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,13.40822410583496,5698,scaled_mae,0.4354104659199641,False,False,
ETTm1,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,51.899696350097656,15416,mse,10.199229944914254,False,False,
ETTm1,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,51.899696350097656,15416,mae,0.5599910176680606,False,False,
ETTm1,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,51.899696350097656,15416,scaled_mse,10.26728675996769,False,False,
ETTm1,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,51.899696350097656,15416,scaled_mae,0.5595462887418857,False,False,
ETTm2,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,48.3589084148407,2325,mse,21410895384.643234,False,False,
ETTm2,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,48.3589084148407,2325,mae,76.75217804373833,False,False,
ETTm2,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,48.3589084148407,2325,scaled_mse,21250641547.21596,False,False,
ETTm2,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,48.3589084148407,2325,scaled_mae,76.46719448927689,False,False,
Illness,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,3.518113136291504,13603,mse,3.7973045081445127,False,False,
Illness,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,3.518113136291504,13603,mae,1.324899714614362,False,False,
Illness,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,3.518113136291504,13603,scaled_mse,3.790436033951091,False,False,
Illness,Salesforce/moirai-1.1-R-small,,7,7,False,512,96,3.518113136291504,13603,scaled_mae,1.327077632771963,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,1,False,512,96,70.2693829536438,25616,mse,0.367405725101842,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,1,False,512,96,70.2693829536438,25616,mae,0.3894216520259072,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,1,False,512,96,70.2693829536438,25616,scaled_mse,0.3671713677084011,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,1,False,512,96,70.2693829536438,25616,scaled_mae,0.3894741349797084,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,2,False,512,96,118.03818798065186,25616,mse,0.3320743859099515,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,2,False,512,96,118.03818798065186,25616,mae,0.3590225623235686,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,2,False,512,96,118.03818798065186,25616,scaled_mse,0.3318037969015817,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,2,False,512,96,118.03818798065186,25616,scaled_mae,0.3590488184661646,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,3,False,512,96,149.75734496116638,25616,mse,0.3228540157122538,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,3,False,512,96,149.75734496116638,25616,mae,0.3613123887393872,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,3,False,512,96,149.75734496116638,25616,scaled_mse,0.322446467675594,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,3,False,512,96,149.75734496116638,25616,scaled_mae,0.3612665283515953,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,1,True,512,96,293.70399165153503,16961,mse,0.3093608782928492,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,1,True,512,96,293.70399165153503,16961,mae,0.3407183676183591,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,1,True,512,96,293.70399165153503,16961,scaled_mse,0.3087807030159066,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,1,True,512,96,293.70399165153503,16961,scaled_mae,0.3406291607287841,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,4,False,512,96,196.0904471874237,25616,mse,0.3129936384692767,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,4,False,512,96,196.0904471874237,25616,mae,0.3617540423682517,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,4,False,512,96,196.0904471874237,25616,scaled_mse,0.3125911491085145,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,4,False,512,96,196.0904471874237,25616,scaled_mae,0.3616992581032577,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,2,True,512,96,317.61257314682007,16961,mse,0.2600086039968998,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,2,True,512,96,317.61257314682007,16961,mae,0.3000265994231053,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,2,True,512,96,317.61257314682007,16961,scaled_mse,0.2594535300052216,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,2,True,512,96,317.61257314682007,16961,scaled_mae,0.2999233394812198,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,5,False,512,96,246.1879017353058,25616,mse,0.3111973179756816,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,5,False,512,96,246.1879017353058,25616,mae,0.3654981552304931,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,5,False,512,96,246.1879017353058,25616,scaled_mse,0.3107889031015617,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,5,False,512,96,246.1879017353058,25616,scaled_mae,0.3653981318232526,False,False,
Weather,AutonLab/MOMENT-1-large,,21,21,False,512,96,887.7449550628662,32569,mse,0.2741210322246936,False,False,
Weather,AutonLab/MOMENT-1-large,,21,21,False,512,96,887.7449550628662,32569,mae,0.3249629198253793,False,False,
Weather,AutonLab/MOMENT-1-large,,21,21,False,512,96,887.7449550628662,32569,scaled_mse,0.2737943301131846,False,False,
Weather,AutonLab/MOMENT-1-large,,21,21,False,512,96,887.7449550628662,32569,scaled_mae,0.3250487637001888,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,6,False,512,96,282.8173723220825,25616,mse,0.3028704993041049,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,6,False,512,96,282.8173723220825,25616,mae,0.3494846514571431,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,6,False,512,96,282.8173723220825,25616,scaled_mse,0.3025173883853925,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,6,False,512,96,282.8173723220825,25616,scaled_mae,0.3494985939716126,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,3,True,512,96,392.65546202659607,16961,mse,0.2457237856874294,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,3,True,512,96,392.65546202659607,16961,mae,0.3003837961385054,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,3,True,512,96,392.65546202659607,16961,scaled_mse,0.2450033716412774,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,3,True,512,96,392.65546202659607,16961,scaled_mae,0.3001945777334384,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,7,False,512,96,313.8984079360962,25616,mse,0.2990825536718519,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,7,False,512,96,313.8984079360962,25616,mae,0.3483261070135501,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,7,False,512,96,313.8984079360962,25616,scaled_mse,0.2987029083135633,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,7,False,512,96,313.8984079360962,25616,scaled_mae,0.3483350800276304,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,4,True,512,96,474.8207693099976,16961,mse,0.2234597088143063,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,4,True,512,96,474.8207693099976,16961,mae,0.2899864793378485,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,4,True,512,96,474.8207693099976,16961,scaled_mse,0.2227218455281435,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,4,True,512,96,474.8207693099976,16961,scaled_mae,0.2897907781125868,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,8,False,512,96,354.03111839294434,25616,mse,0.29904788273117,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,8,False,512,96,354.03111839294434,25616,mae,0.3486331161840714,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,8,False,512,96,354.03111839294434,25616,scaled_mse,0.2986693741158903,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,8,False,512,96,354.03111839294434,25616,scaled_mae,0.3486397482877159,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,5,True,512,96,553.8535075187683,16961,mse,0.2190781075935848,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,5,True,512,96,553.8535075187683,16961,mae,0.2902452466661698,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,5,True,512,96,553.8535075187683,16961,scaled_mse,0.2183176938006682,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,5,True,512,96,553.8535075187683,16961,scaled_mae,0.2900012753652968,False,False,
Weather,AutonLab/MOMENT-1-large,,21,21,True,512,96,2021.6449844837189,1769,mse,0.1590554849842176,False,False,
Weather,AutonLab/MOMENT-1-large,,21,21,True,512,96,2021.6449844837189,1769,mae,0.2185907277935528,False,False,
Weather,AutonLab/MOMENT-1-large,,21,21,True,512,96,2021.6449844837189,1769,scaled_mse,0.1583746383810527,False,False,
Weather,AutonLab/MOMENT-1-large,,21,21,True,512,96,2021.6449844837189,1769,scaled_mae,0.2185146065046696,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,9,False,512,96,390.4949960708618,25616,mse,0.297227398737588,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,9,False,512,96,390.4949960708618,25616,mae,0.3488261860056805,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,9,False,512,96,390.4949960708618,25616,scaled_mse,0.2967977079566618,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,9,False,512,96,390.4949960708618,25616,scaled_mae,0.3488095543304436,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,10,False,512,96,445.09737253189087,25616,mse,0.281827187964963,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,10,False,512,96,445.09737253189087,25616,mae,0.3362724202939425,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,10,False,512,96,445.09737253189087,25616,scaled_mse,0.281491232590489,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,10,False,512,96,445.09737253189087,25616,scaled_mae,0.3363461276788688,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,6,True,512,96,660.1564316749573,16961,mse,0.2088427634259159,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,6,True,512,96,660.1564316749573,16961,mae,0.272469963717009,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,6,True,512,96,660.1564316749573,16961,scaled_mse,0.2081362623872169,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,6,True,512,96,660.1564316749573,16961,scaled_mae,0.272324747421717,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,11,False,512,96,491.5168421268463,25616,mse,0.281539461769587,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,11,False,512,96,491.5168421268463,25616,mae,0.3365641320153771,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,11,False,512,96,491.5168421268463,25616,scaled_mse,0.2812024663132976,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,11,False,512,96,491.5168421268463,25616,scaled_mae,0.3366342061539882,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,7,True,512,96,731.951512336731,16961,mse,0.2016764848970765,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,7,True,512,96,731.951512336731,16961,mae,0.2689571175794054,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,7,True,512,96,731.951512336731,16961,scaled_mse,0.2009493475271256,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,7,True,512,96,731.951512336731,16961,scaled_mae,0.2688034293016249,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,12,False,512,96,522.6496698856354,25616,mse,0.2756123787719488,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,12,False,512,96,522.6496698856354,25616,mae,0.3275023519885539,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,12,False,512,96,522.6496698856354,25616,scaled_mse,0.2752864547223321,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,12,False,512,96,522.6496698856354,25616,scaled_mae,0.327578458183051,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,13,False,512,96,559.2064802646637,25616,mse,0.2742491170630268,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,13,False,512,96,559.2064802646637,25616,mae,0.3259494098661393,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,13,False,512,96,559.2064802646637,25616,scaled_mse,0.2739254130146147,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,13,False,512,96,559.2064802646637,25616,scaled_mae,0.3260276146358247,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,8,True,512,96,828.4675085544586,16961,mse,0.2028663493131385,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,8,True,512,96,828.4675085544586,16961,mae,0.2699672732294853,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,8,True,512,96,828.4675085544586,16961,scaled_mse,0.2021447818649622,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,8,True,512,96,828.4675085544586,16961,scaled_mae,0.2698154691189803,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,14,False,512,96,600.5959715843201,25616,mse,0.2741738196512825,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,14,False,512,96,600.5959715843201,25616,mae,0.3257916592175425,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,14,False,512,96,600.5959715843201,25616,scaled_mse,0.2738483276081083,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,14,False,512,96,600.5959715843201,25616,scaled_mae,0.325871378443378,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,9,True,512,96,912.1503174304962,16961,mse,0.1976822100776505,False,False,
Weather,AutonLab/MOMENT-1-large,pca,21,9,True,512,96,912.1503174304962,16961,mae,0.2674906211117802,False,False,
